image_path,Oil_leakage_score,Corrosion_score,Rust_score,Paint_fading_score,Bushing_cracks_score,Broken_connectors_score,Insulator_contamination_score,Burnt_marks_/_overheating_score,Deformed_tank_/_bent_fins_score,Loose_or_unsafe_wiring_score,Dust_accumulation_score,Gasket_leakage_score,Damaged_or_bent_pole_structure_score,Overall_Health_Index
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\797.jpg,2,0,5,1,1,3,5,0,4,4,3,2,1,47
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2886.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\5020.jpg,5,3,2,5,3,4,0,2,2,3,3,2,1,17
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\5039.jpg,5,3,2,5,3,4,0,2,2,3,3,2,1,17
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\69.jpg,4,1,1,1,3,3,3,1,1,4,2,4,1,29
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2747.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\860.jpg,4,4,3,2,4,0,4,5,1,5,5,2,5,42
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3961.jpg,4,1,2,1,2,5,3,3,4,5,1,4,0,48
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4747.jpg,0,4,0,0,0,3,2,3,3,0,4,0,3,48
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1817.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2227.jpg,3,1,1,6,1,1,3,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4785.jpg,0,3,3,3,2,0,0,2,2,1,5,2,1,42
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3380.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\796.jpg,2,0,5,1,1,3,5,0,4,4,3,2,1,47
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4614.jpg,3,4,5,4,1,3,3,3,2,4,3,3,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1505.jpg,3,0,3,2,4,1,0,4,5,5,1,1,3,55
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3822.jpg,1,3,3,3,3,5,3,1,3,1,1,1,6,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\274.jpg,4,3,3,3,3,3,3,3,3,4,2,4,6,44
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4690.jpg,2,2,3,1,4,0,4,0,1,0,1,3,3,43
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2642.jpg,3,1,1,6,6,1,3,1,1,6,1,1,1,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1273.jpg,4,0,5,2,3,3,0,4,4,3,4,2,3,45
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\509.jpg,1,2,3,3,3,3,3,1,3,1,1,1,6,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3422.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2142.jpg,3,1,1,6,1,1,3,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1437.jpg,1,0,4,1,1,0,4,0,5,3,2,0,4,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\5150.jpg,5,4,0,2,0,5,3,1,4,1,0,4,1,43
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1319.jpg,5,1,5,5,5,5,5,3,3,5,5,2,3,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2789.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4292.jpg,5,4,2,2,2,5,3,3,0,3,5,4,5,16
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3505.jpg,3,1,1,1,1,1,3,1,1,6,1,1,1,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\407.jpg,1,1,1,1,3,5,3,1,1,1,1,1,6,26
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1476.jpg,1,2,0,3,0,5,5,1,4,1,0,4,3,51
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4573.jpg,1,5,5,0,1,4,0,4,1,5,1,1,4,26
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1450.jpg,1,0,3,3,2,4,5,1,0,0,1,5,0,49
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3036.jpg,3,1,1,3,1,1,6,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\361.jpg,1,1,3,3,3,5,3,1,3,1,1,1,6,33
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\307.jpg,4,3,3,3,3,3,3,3,3,4,2,4,6,44
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2848.jpg,3,3,1,1,6,6,3,1,1,6,1,1,1,34
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4104.jpg,2,4,3,2,3,3,3,3,5,5,3,4,1,40
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1869.jpg,3,1,1,6,6,1,3,1,1,6,1,1,1,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4354.jpg,3,0,1,3,5,0,5,0,3,2,2,4,5,10
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1866.jpg,3,1,1,6,6,1,3,1,1,6,1,1,1,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3063.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3600.jpg,3,1,1,1,1,1,3,1,1,6,1,1,1,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1177.jpg,0,4,5,2,5,2,0,4,3,5,0,2,0,43
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2652.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\312.jpg,4,3,3,3,3,3,3,3,3,4,2,4,6,44
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1282.jpg,0,4,0,2,3,3,0,3,5,2,5,3,1,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4563.jpg,1,5,5,0,1,4,0,4,1,5,1,1,4,26
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1313.jpg,5,1,5,5,5,5,5,3,3,5,5,2,3,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2670.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4051.jpg,5,0,4,2,2,2,3,2,2,3,2,4,3,23
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4390.jpg,4,2,2,5,2,4,0,0,5,0,4,5,5,10
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1647.jpg,3,3,3,6,1,1,3,1,1,6,1,1,1,31
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1994.jpg,3,1,1,6,1,1,6,1,1,6,1,1,1,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\5172.jpg,3,0,3,2,0,5,2,3,0,0,2,2,1,42
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\561.jpg,1,1,1,1,3,5,3,1,1,1,1,1,6,26
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1591.jpg,2,0,5,3,2,1,5,5,5,2,3,4,2,38
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2379.jpg,3,3,3,6,6,1,6,1,1,6,1,1,1,39
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4113.jpg,2,4,3,2,3,3,3,3,5,5,3,4,1,40
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4372.jpg,0,1,0,2,1,2,1,5,0,1,2,4,2,21
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2780.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2292.jpg,3,3,3,1,6,1,6,1,1,6,1,1,1,34
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\5075.jpg,2,2,2,4,0,1,5,5,3,0,1,4,4,40
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4301.jpg,5,4,2,2,2,5,3,3,0,3,5,4,5,16
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2158.jpg,3,1,1,6,1,1,3,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1499.jpg,3,0,3,2,4,1,0,4,5,5,1,1,3,55
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3905.jpg,4,1,4,4,5,0,0,2,3,1,1,2,2,45
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\702.jpg,1,2,3,3,3,5,3,1,3,1,1,1,6,33
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\5096.jpg,2,5,1,5,5,5,0,4,3,1,1,1,1,36
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3606.jpg,3,1,1,1,1,1,3,1,1,6,1,1,1,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2992.jpg,1,1,1,1,1,1,1,1,1,6,1,1,1,18
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1526.jpg,2,4,0,3,4,2,0,0,5,3,0,0,3,11
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\419.jpg,1,1,1,1,3,5,3,1,1,1,1,1,6,26
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2946.jpg,3,3,3,1,6,1,3,1,1,6,1,1,1,31
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1858.jpg,3,1,1,6,6,1,3,1,1,6,1,1,1,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4376.jpg,0,1,0,2,1,2,1,5,0,1,2,4,2,21
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4856.jpg,3,3,1,0,1,4,2,3,2,5,3,3,3,12
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3135.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2261.jpg,3,1,1,6,1,1,6,1,1,6,1,1,1,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\50.jpg,4,1,1,1,3,3,3,1,1,4,2,4,1,29
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\202.jpg,4,3,3,3,3,3,3,3,3,4,2,4,6,40
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4497.jpg,5,4,3,1,5,0,3,1,2,4,3,3,3,16
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\5088.jpg,2,5,1,5,5,5,0,4,3,1,1,1,1,36
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\5059.jpg,2,5,5,5,0,4,2,2,0,5,3,0,1,21
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4956.jpg,4,1,2,3,1,4,1,0,5,2,2,2,5,34
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\491.jpg,1,2,1,1,3,3,3,1,1,1,1,1,3,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\5018.jpg,2,3,4,5,3,3,5,5,3,5,3,0,1,29
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2432.jpg,3,1,1,6,1,1,3,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\24.jpg,1,1,3,3,3,5,3,1,3,3,2,6,6,28
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2110.jpg,3,1,1,6,1,1,3,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3767.jpg,1,2,1,1,3,3,3,1,1,1,1,1,3,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3504.jpg,3,1,1,1,1,1,3,1,1,6,1,1,1,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4757.jpg,0,4,0,0,0,3,2,3,3,0,4,0,3,48
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\743.jpg,2,3,3,2,0,3,3,0,2,4,4,2,2,39
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2810.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2069.jpg,3,1,1,6,1,1,6,1,1,6,1,1,1,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1341.jpg,1,4,3,3,2,5,4,4,4,2,3,0,5,26
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4999.jpg,2,3,4,5,3,3,5,5,3,5,3,0,1,29
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4401.jpg,4,2,2,5,2,4,0,0,5,0,4,5,5,10
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1741.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3336.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1980.jpg,3,1,1,6,1,1,6,1,1,6,1,1,1,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2889.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\890.jpg,2,1,0,4,0,5,1,1,2,1,2,5,4,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1712.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1572.jpg,0,3,4,2,5,2,0,3,4,3,0,4,2,38
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1802.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3741.jpg,1,1,3,3,4,5,3,1,3,1,1,1,6,28
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3979.jpg,5,4,4,4,5,5,1,2,2,2,5,1,2,55
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\81.jpg,4,1,1,1,3,3,3,1,1,4,2,4,1,29
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\380.jpg,1,1,1,1,3,5,3,1,1,1,1,1,6,26
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\5124.jpg,3,1,1,0,5,1,4,3,2,5,0,0,0,46
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3570.jpg,3,1,1,1,6,1,3,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2364.jpg,3,3,3,6,6,1,6,1,1,6,1,1,1,39
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3252.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4248.jpg,4,4,3,0,3,5,5,3,3,3,1,2,3,17
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1506.jpg,3,0,3,2,4,1,0,4,5,5,1,1,3,55
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3276.jpg,3,1,1,6,1,1,6,1,1,6,1,1,1,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1985.jpg,3,1,1,6,1,1,6,1,1,6,1,1,1,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3103.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4012.jpg,3,3,2,2,2,3,1,2,3,4,2,0,4,57
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\864.jpg,5,5,5,3,5,2,5,5,4,2,2,1,5,16
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1988.jpg,3,1,1,6,1,1,6,1,1,6,1,1,1,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2388.jpg,3,3,3,6,6,1,6,1,1,6,1,1,1,39
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1811.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1947.jpg,3,1,1,6,1,1,3,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1753.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4597.jpg,4,4,5,0,1,1,1,0,5,0,5,2,1,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2494.jpg,3,3,3,1,6,1,3,1,1,6,1,1,1,31
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2722.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2895.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3537.jpg,3,1,1,1,1,1,3,1,1,6,1,1,1,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3726.jpg,1,3,3,3,3,5,3,1,3,1,1,1,6,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2148.jpg,3,1,1,6,1,1,3,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1062.jpg,3,2,5,1,2,5,0,4,3,3,5,3,2,18
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3253.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2183.jpg,3,3,1,3,6,1,3,1,1,6,1,1,1,31
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3072.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1827.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\932.jpg,3,2,5,2,0,4,1,5,0,3,1,0,3,14
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4939.jpg,4,1,2,3,1,4,1,0,5,2,2,2,5,34
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3096.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1474.jpg,1,2,0,3,0,5,5,1,4,1,0,4,3,51
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\903.jpg,2,1,0,4,0,5,1,1,2,1,2,5,4,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\567.jpg,1,1,1,1,3,5,3,1,1,1,1,1,6,26
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2759.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\5024.jpg,5,3,2,5,3,4,0,2,2,3,3,2,1,17
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\687.jpg,1,2,1,1,3,5,3,1,1,1,1,1,6,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3496.jpg,3,1,1,1,1,1,3,1,1,6,1,1,1,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4830.jpg,0,4,2,0,2,3,4,5,4,3,5,0,4,14
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4258.jpg,4,4,3,0,3,5,5,3,3,3,1,2,3,17
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2745.jpg,3,1,1,6,6,1,6,1,1,6,1,1,1,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\506.jpg,1,2,3,3,3,3,3,1,3,1,1,1,6,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1616.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3736.jpg,1,3,3,3,3,5,3,1,3,1,1,1,6,30
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4826.jpg,0,4,2,0,2,3,4,5,4,3,5,0,4,14
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2101.jpg,3,1,1,6,1,1,3,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3463.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3996.jpg,1,2,3,3,4,2,0,0,1,2,2,4,1,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1186.jpg,0,4,5,2,5,2,0,4,3,5,0,2,0,43
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\560.jpg,1,1,1,1,3,5,3,1,1,1,1,1,6,26
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4002.jpg,1,2,3,3,4,2,0,0,1,2,2,4,1,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2413.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1110.jpg,3,3,5,0,4,2,0,4,0,1,4,1,1,15
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\5053.jpg,2,5,5,5,0,4,2,2,0,5,3,0,1,21
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2333.jpg,3,3,3,1,6,1,1,1,1,6,1,1,1,29
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\163.jpg,4,1,1,1,3,3,3,1,1,4,2,4,6,35
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4095.jpg,2,0,1,5,4,1,5,2,0,5,4,4,5,54
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3089.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3483.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\375.jpg,1,1,3,3,3,5,3,1,3,1,1,1,6,33
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1621.jpg,3,3,3,6,1,1,3,1,1,6,1,1,1,31
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4837.jpg,3,3,2,4,5,2,0,3,4,5,5,4,5,16
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\718.jpg,1,2,3,3,3,5,3,1,3,1,1,1,6,33
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2347.jpg,3,3,3,1,6,1,1,1,1,6,1,1,1,29
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2326.jpg,3,3,3,1,6,1,1,1,1,6,1,1,1,29
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1576.jpg,2,0,5,3,2,1,5,5,5,2,3,4,2,38
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1318.jpg,5,1,5,5,5,5,5,3,3,5,5,2,3,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\4984.jpg,4,3,1,4,5,3,2,5,0,5,1,5,5,33
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1101.jpg,3,3,5,0,4,2,0,4,0,1,4,1,1,15
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2605.jpg,1,1,1,1,1,1,1,1,1,6,1,1,1,18
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\2240.jpg,3,1,1,6,1,1,3,1,1,6,1,1,1,27
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3508.jpg,3,1,1,1,1,1,3,1,1,6,1,1,1,22
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1820.jpg,1,1,1,1,1,1,1,1,1,1,1,1,1,13
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\3431.jpg,3,1,1,1,1,1,6,1,1,6,1,1,1,25
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1905.jpg,3,1,1,6,6,1,3,1,1,6,1,1,1,32
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\1516.jpg,2,4,0,3,4,2,0,0,5,3,0,0,3,11
E:\anas\uni\semester 7\fyp\fyp work\transformer_health_index\data\raw\images\180.jpg,4,1,1,1,3,3,3,1,1,4,2,4,6,35
